index,middle,ring,pinky
4.00,31.00,8.00,22.00
4.00,251.00,116.00,17.00
5.00,547.00,265.00,39.00
4.00,507.00,230.00,42.00
3.00,561.00,251.00,44.00
5.00,378.00,165.00,28.00
4.00,36.00,15.00,13.00
5.00,38.00,14.00,13.00
2.00,6.00,3.00,13.00
