index,middle,ring,pinky
2.00,1.00,1.00,14.00
3.00,13.00,6.00,19.00
14.00,328.00,142.00,21.00
33.00,591.00,243.00,87.00
18.00,547.00,219.00,77.00
14.00,472.00,212.00,70.00
9.00,495.00,186.00,34.00
10.00,547.00,181.00,40.00
4.00,77.00,40.00,25.00
